start_date,end_date,dayflag,ranking,fromaddress,all_population,area_id,area_name,population,residence,residence_population_rate
20250808,20250808,平日,25,山形県米沢市広幡町　上小菅,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,369,0.165
20250808,20250808,平日,25,山形県米沢市杉の目町,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,407,0.15
20250808,20250808,平日,25,山形県米沢市堀川町,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,524,0.117
20250808,20250808,平日,25,山形県米沢市東大通,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,1567,0.039
20250808,20250808,平日,25,山形県米沢市大字三沢,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,1179,0.052
20250808,20250808,平日,25,山形県米沢市大字関根,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,562,0.109
20250808,20250808,平日,25,山形県米沢市大字舘山,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,260,0.235
20250808,20250808,平日,25,山形県米沢市万世町　堂森,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,343,0.178
20250808,20250808,平日,26,愛知県一宮市玉野,61,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,61,2083,0.029
20250808,20250808,平日,27,群馬県みどり市大間々町　桐原,56,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,56,3389,0.016
20250808,20250808,平日,28,東京都武蔵村山市残堀,51,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,51,5756,0.009
20250808,20250808,平日,29,神奈川県横浜市青葉区あざみ野南,51,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,51,5762,0.009
20250808,20250808,平日,30,茨城県ひたちなか市大字稲田,51,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,51,4880,0.01
20250808,20250808,平日,31,東京都世田谷区桜新町,50,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,50,7779,0.006
20250808,20250808,平日,32,神奈川県相模原市南区栄町,47,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,47,1506,0.031
20250808,20250808,平日,33,山形県西置賜郡白鷹町大字鮎貝,46,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,46,1843,0.025
20250808,20250808,平日,33,山形県西置賜郡白鷹町大字萩野,46,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,46,374,0.123
20250808,20250808,平日,34,東京都大田区蒲田,46,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,46,24423,0.002
20250808,20250808,平日,35,山形県西置賜郡飯豊町大字小白川,40,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,40,529,0.074
20250808,20250808,平日,35,山形県西置賜郡飯豊町大字中,40,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,40,847,0.046
20250808,20250808,平日,36,福島県伊達市坂ノ上,37,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37,128,0.291
20250808,20250808,平日,37,山形県長井市中道,37,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37,1303,0.028
20250808,20250808,平日,37,山形県長井市館町南,37,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37,457,0.079
20250808,20250808,平日,37,山形県長井市今泉,37,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37,1557,0.023
20250808,20250808,平日,37,山形県長井市東町,37,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37,197,0.183
20250808,20250808,平日,38,山形県東置賜郡川西町大字下小松,37,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37,834,0.043
20250808,20250808,平日,39,宮城県登米市迫町　佐沼,36,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,36,11275,0.003
20250808,20250808,平日,40,新潟県長岡市下々条町,36,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,36,2327,0.015
20250808,20250808,平日,41,山形県鶴岡市新形町,36,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,36,1402,0.025
20250808,20250808,平日,42,山形県東置賜郡高畠町大字入生田,35,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,35,651,0.052
20250808,20250808,平日,42,山形県東置賜郡高畠町大字小其塚,35,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,35,102,0.336
20250808,20250808,平日,42,山形県東置賜郡高畠町大字相森,35,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,35,664,0.051
20250808,20250808,平日,42,山形県東置賜郡高畠町大字元和田,35,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,35,846,0.04
20250808,20250808,平日,42,山形県東置賜郡高畠町大字下和田,35,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,35,528,0.064
20250808,20250808,平日,43,山形県上山市松山,35,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,35,789,0.043
20250808,20250808,平日,44,山形県東村山郡山辺町大字山辺,34,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,34,7816,0.004
20250808,20250808,平日,45,山形県新庄市大字角沢,34,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,34,331,0.1
20250808,20250808,平日,45,山形県新庄市上金沢町,34,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,34,573,0.058
20250808,20250808,平日,46,山形県南陽市赤湯,33,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,33,2338,0.014
20250808,20250808,平日,46,山形県南陽市椚塚,33,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,33,3038,0.011
20250808,20250808,平日,46,山形県南陽市坂井,33,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,33,130,0.255
20250808,20250808,平日,46,山形県南陽市島貫,33,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,33,686,0.048
20250808,20250808,平日,46,山形県南陽市露橋,33,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,33,178,0.186
20250808,20250808,平日,46,山形県南陽市若狭郷屋,33,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,33,1586,0.021
20250808,20250808,平日,47,山形県寒河江市大字島,32,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,32,2508,0.013
20250808,20250808,平日,47,山形県寒河江市大字白岩,32,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,32,692,0.046
20250808,20250808,平日,48,福島県福島市上鳥渡,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,4421,0.007
20250808,20250808,平日,49,山形県米沢市万世町　金谷,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,306,0.098
20250808,20250808,平日,49,山形県米沢市塩井町　宮井,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,275,0.109
20250808,20250808,平日,49,山形県米沢市大字芳泉町,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,451,0.067
20250808,20250808,平日,49,山形県米沢市吹屋敷町,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,376,0.08
20250808,20250808,平日,49,山形県米沢市笹野町,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,231,0.13
20250808,20250808,平日,49,山形県米沢市大字花沢,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,855,0.035
20250808,20250808,平日,49,山形県米沢市古志田町,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,241,0.125
20250808,20250808,平日,49,山形県米沢市窪田町　窪田,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,2427,0.012
20250808,20250808,平日,49,山形県米沢市城北,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,518,0.058
20250808,20250808,平日,49,山形県米沢市大字李山,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,882,0.034
20250808,20250808,平日,49,山形県米沢市万世町　梓山,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,775,0.039
20250808,20250808,平日,49,山形県米沢市金池,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,1390,0.022
20250808,20250808,平日,49,山形県米沢市大字木和田,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,154,0.195
20250808,20250808,平日,49,山形県米沢市信夫町,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,304,0.099
20250808,20250808,平日,50,新潟県新潟市東区大形本町,31,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,31,3685,0.008
