start_date,end_date,dayflag,area_id,area_name,area_lat,area_lon,ranking,fromaddress,distance,population
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,48,福島県福島市笹谷,31.046,45
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,49,山形県米沢市城北,0.754,45
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,49,山形県米沢市万世町　堂森,4.09,45
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,50,山形県米沢市木場町,1.42,45
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,50,山形県米沢市泉町,1.798,45
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,51,山形県米沢市窪田町　小瀬,4.904,45
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,51,山形県米沢市大字浅川,6.15,45
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,51,山形県米沢市万世町　牛森,4.857,45
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,52,山形県東根市大字蟹沢,63.03,42
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,53,山形県山形市みはらしの丘,35.115,41
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,54,群馬県邑楽郡板倉町大字飯野,193.799,40
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,55,山形県東置賜郡川西町大字中小松,12.525,38
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,56,山形県長井市勧進代,29.381,36
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,57,山形県村山市楯岡　新町,67.398,35
20250208,20250209,休日,f37b5eb4-8630-46e2-8735-8aa7cbb9867d,上杉神社,37.90856995531253,140.1054837561882,58,山形県東置賜郡高畠町大字中島,7.708,35
