start_date,end_date,dayflag,area_id,area_name,staytime_flg,population,rate
20250911,20250913,休日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[5].30min~1h,25,0.115
20250911,20250913,休日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[6].1h~2h,0,0.0
20250911,20250913,休日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[7].2h~5h,32,0.145
20250911,20250913,休日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[8].5h~12h,0,0.0
20250911,20250913,休日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[9].12h~24h,0,0.0
20250911,20250913,平日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[2].5min~10min,47,0.6
20250911,20250913,平日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[3].10min~15min,0,0.0
20250911,20250913,平日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[4].15min~30min,16,0.201
20250911,20250913,平日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[5].30min~1h,0,0.0
20250911,20250913,平日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[6].1h~2h,0,0.0
20250911,20250913,平日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[7].2h~5h,16,0.199
20250911,20250913,平日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[8].5h~12h,0,0.0
20250911,20250913,平日,52b700b4-2cff-416e-8f67-35f70af46323,粟野商事JUYOKAN,[9].12h~24h,0,0.0
20250911,20250913,休日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[2].5min~10min,0,0.0
20250911,20250913,休日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[3].10min~15min,0,0.0
20250911,20250913,休日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[4].15min~30min,0,0.0
20250911,20250913,休日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[5].30min~1h,0,0.0
20250911,20250913,休日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[6].1h~2h,0,0.0
20250911,20250913,休日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[7].2h~5h,0,0.0
20250911,20250913,休日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[8].5h~12h,0,0.0
20250911,20250913,休日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[9].12h~24h,0,0.0
20250911,20250913,平日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[2].5min~10min,49,0.758
20250911,20250913,平日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[3].10min~15min,0,0.0
20250911,20250913,平日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[4].15min~30min,16,0.242
20250911,20250913,平日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[5].30min~1h,0,0.0
20250911,20250913,平日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[6].1h~2h,0,0.0
20250911,20250913,平日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[7].2h~5h,0,0.0
20250911,20250913,平日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[8].5h~12h,0,0.0
20250911,20250913,平日,648588bf-1006-4aa6-aba9-e70aabb0d1a3,東北整練株式会社,[9].12h~24h,0,0.0
